# name: Star, type G2(v)
# kind: white_reference
# channel: 
# manufacturer: A. Pickles (A.J. Pickles, PASP 110,863, 1998)
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/wb_refs/Star_g2v.json
# origin: https://www.eso.org/sci/facilities/paranal/decommissioned/isaac/tools/lib.html
# license: GPL-3.0-or-later
wavelength_nm,value
914,0.505696
914.5,0.504413
915,0.495708
915.5,0.490877
916,0.50313
916.5,0.507556
917,0.498205
917.5,0.492865
918,0.498245
918.5,0.504985
919,0.503994
919.5,0.50137
920,0.505411
920.5,0.503588
921,0.495978
921.5,0.490336
922,0.494961
922.5,0.505156
923,0.502255
923.5,0.493773
924,0.491874
924.5,0.495033
925,0.494855
925.5,0.488905
926,0.489381
926.5,0.502154
927,0.507256
927.5,0.506449
928,0.504406
928.5,0.50381
929,0.503213
929.5,0.497074
930,0.496119
930.5,0.488078
931,0.485696
931.5,0.475526
932,0.464529
932.5,0.464446
933,0.468864
933.5,0.455123
934,0.445558
934.5,0.441646
935,0.466603
935.5,0.450737
936,0.457718
936.5,0.468573
937,0.462417
937.5,0.466412
938,0.469436
938.5,0.484521
939,0.50317
939.5,0.516482
940,0.505362
940.5,0.495938
941,0.480549
941.5,0.477481
942,0.478069
942.5,0.467333
943,0.462439
943.5,0.470023
944,0.443009
944.5,0.458991
945,0.478589
945.5,0.461817
946,0.45443
946.5,0.474806
947,0.478944
947.5,0.472438
948,0.465421
948.5,0.476001
949,0.485216
949.5,0.460394
950,0.445872
950.5,0.475539
951,0.487561
951.5,0.470495
952,0.451242
952.5,0.459976
953,0.467631
953.5,0.476545
954,0.477428
954.5,0.46158
955,0.462153
955.5,0.457716
956,0.460379
956.5,0.456007
957,0.457123
957.5,0.469002
958,0.459083
958.5,0.455889
959,0.450201
959.5,0.455455
960,0.46273
960.5,0.458551
961,0.459004
961.5,0.456447
962,0.452397
962.5,0.448754
963,0.448661
963.5,0.441023
964,0.439934
964.5,0.43903
965,0.439194
965.5,0.439706
966,0.441959
966.5,0.442416
967,0.450579
967.5,0.459629
968,0.461718
968.5,0.465253
969,0.465917
969.5,0.468454
970,0.462948
970.5,0.459854
971,0.463764
971.5,0.465608
972,0.462434
972.5,0.459248
973,0.458861
973.5,0.450407
974,0.441496
974.5,0.4395
975,0.437174
975.5,0.429915
976,0.426948
976.5,0.431041
977,0.434496
977.5,0.432595
978,0.437481
978.5,0.439542
979,0.433
979.5,0.429809
980,0.43233
980.5,0.435064
981,0.439696
981.5,0.434857
982,0.443793
982.5,0.438544
983,0.441588
983.5,0.442566
984,0.444898
984.5,0.433231
985,0.439232
985.5,0.440228
986,0.431162
986.5,0.431703
987,0.430814
987.5,0.432203
988,0.436179
988.5,0.431334
989,0.43492
989.5,0.433698
990,0.432012
990.5,0.43806
991,0.432614
991.5,0.421319
992,0.433935
992.5,0.429554
993,0.425654
993.5,0.424976
994,0.43593
994.5,0.434684
995,0.430893
995.5,0.433336
996,0.430942
996.5,0.432009
997,0.42817
997.5,0.429406
998,0.432578
998.5,0.423996
999,0.42964
999.5,0.431518
1000,0.422387
1000.5,0.428724
1001,0.422733
1001.5,0.42032
1002,0.434482
1002.5,0.425183
1003,0.426962
1003.5,0.420146
1004,0.414841
1004.5,0.409894
1005,0.399655
1005.5,0.406965
1006,0.414905
1006.5,0.410252
1007,0.410158
1007.5,0.421878
1008,0.420582
1008.5,0.415651
1009,0.413862
1009.5,0.407402
1010,0.413436
1010.5,0.415776
1011,0.418556
1011.5,0.415105
1012,0.415051
1012.5,0.406084
1013,0.409849
1013.5,0.410214
1014,0.403862
1014.5,0.410259
1015,0.413868
1015.5,0.412187
1016,0.410892
1016.5,0.414793
1017,0.413951
1017.5,0.401412
1018,0.405233
1018.5,0.406446
1019,0.409123
1019.5,0.411669
1020,0.412489
1020.5,0.41053
1021,0.406912
1021.5,0.403298
1022,0.401348
1022.5,0.40216
1023,0.404572
1023.5,0.406859
1024,0.407291
1024.5,0.404713
1025,0.400242
1025.5,0.395568
1026,0.392376
1026.5,0.391892
1027,0.393482
1027.5,0.396048
1028,0.398492
1028.5,0.399941
1029,0.400416
1029.5,0.400159
1030,0.399417
1030.5,0.398373
1031,0.396967
1031.5,0.395079
1032,0.392589
1032.5,0.389515
1033,0.386418
1033.5,0.383998
1034,0.382956
1034.5,0.383712
1035,0.385579
1035.5,0.387588
1036,0.388773
1036.5,0.388529
1037,0.387701
1037.5,0.387496
1038,0.389121
1038.5,0.39327
1039,0.398586
1039.5,0.403199
1040,0.405239
1040.5,0.403466
1041,0.399161
1041.5,0.394237
1042,0.390606
1042.5,0.38959
1043,0.390155
1043.5,0.390677
1044,0.389533
1044.5,0.385695
1045,0.380521
1045.5,0.375968
1046,0.373989
1046.5,0.375877
1047,0.380268
1047.5,0.385136
1048,0.388455
1048.5,0.388775
1049,0.386956
1049.5,0.384435
1050,0.382649
